2025-04-18 07:13:27,mohammad,4.6,Error: 'NoneType' object has no attribute 'encode'
2025-04-18 07:13:27,INDU,37.67,Error: 'NoneType' object has no attribute 'encode'
2025-04-18 07:13:27,gauravsingh,21.35,Error: 'NoneType' object has no attribute 'encode'
2025-04-18 07:15:31,mohammad,4.6,Error: 'NoneType' object has no attribute 'encode'
2025-04-18 07:15:32,gauravsingh,21.35,Error: 'NoneType' object has no attribute 'encode'
2025-04-18 07:15:32,INDU,37.67,Error: 'NoneType' object has no attribute 'encode'
2025-04-18 07:17:38,mohammad,4.6,Error: 'NoneType' object has no attribute 'encode'
2025-04-18 07:17:38,INDU,37.67,Error: 'NoneType' object has no attribute 'encode'
2025-04-18 07:17:38,gauravsingh,21.35,Error: 'NoneType' object has no attribute 'encode'
